,Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
48367,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,leisure
48368,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.75,0.98,happy,vivid
48369,0.82,0.42,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,vivacious
48370,0.82,0.25,0.79,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,frisky
48371,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,frolic
48372,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,happy,legalized
48373,0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,happy,rhythmical
48374,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,paragon
48375,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,vote
48376,0.82,0.49,0.79,POSITIVE,ADV,ADJ,ADJ,2.0,0.5,0.98,happy,friendly
48377,0.82,0.44,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,friendship
48378,0.82,0.46,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.65,0.98,happy,sweet
48379,0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,friend
48380,0.82,0.44,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,privileged
48381,0.82,0.46,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,friendliness
48382,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.98,happy,preservative
48383,0.82,0.32,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,vitality
48384,0.82,0.42,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,sunny
48385,0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,liberate
48386,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,ribbon
48387,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,liberation
48388,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,garden
48389,0.82,0.49,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,sunshine
48390,0.82,0.53,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,liberty
48391,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,sun
48392,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,prestige
48393,0.82,0.57,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,overjoyed
48394,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.23,0.98,happy,parade
48395,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,presto
48396,0.82,0.0,0.79,POSITIVE,ADV,ADV,ADV,1.0,1.0,0.98,happy,finally
48397,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,spaniel
48398,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,star
48399,0.82,0.53,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.75,0.98,happy,winning
48400,0.82,0.59,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,winner
48401,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,picnic
48402,0.82,0.0,0.79,POSITIVE,VERB,PROPN,ADJ,1.0,0.0,0.98,happy,kindred
48403,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,starry
48404,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,jackpot
48405,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,spa
48406,0.82,0.38,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,picturesque
48407,0.82,0.53,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.9,0.98,happy,kind
48408,0.82,0.48,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fiesta
48409,0.82,0.42,0.79,POSITIVE,NOUN,VERB,NOUN,1.0,0.0,0.98,happy,sparkle
48410,0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,winnings
48411,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,restorative
48412,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,reproductive
48413,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,NOUN,2.0,0.5,0.98,happy,fitting
48414,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.4,0.98,happy,young
48415,0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,possess
35756,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,reconstruction
35757,0.54,0.0,0.71,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,ejaculation
35758,0.54,0.0,0.71,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.7,interested,recreational
35759,0.54,0.46,0.71,POSITIVE,NOUN,INTJ,NOUN,2.0,0.0,0.7,interested,goodness
35760,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,recreation
35761,0.54,0.0,0.71,POSITIVE,ADJ,ADJ,ADJ,2.0,0.25,0.7,interested,recognizable
35762,0.54,0.0,0.71,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.7,interested,recipient
35763,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,reconciliation
35764,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,cradle
35765,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,addresses
35766,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,reconstruct
35767,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,recombination
35768,0.54,0.59,0.71,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.7,interested,rejoicing
35769,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,rekindle
35770,0.54,0.44,0.71,POSITIVE,NOUN,VERB,VERB,2.0,0.0,0.7,interested,rejoice
35771,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,journey
35772,0.54,0.46,0.71,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.7,interested,glad
35773,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,cream
35774,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,glimmer
35775,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,rehabilitation
35776,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,glide
35777,0.54,0.0,0.71,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.7,interested,accelerate
35778,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,emancipation
35779,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,abundance
35780,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,remedy
35781,0.54,0.44,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,gift
35782,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,regularity
35783,0.54,0.32,0.71,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,embrace
35784,0.54,0.48,0.71,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.7,interested,elegance
35785,0.54,0.0,0.71,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.7,interested,acquiring
35786,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.7,interested,achievement
35787,0.54,0.27,0.71,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.7,interested,god
35788,0.54,0.44,0.71,POSITIVE,ADJ,ADJ,ADJ,2.0,0.6,0.7,interested,good
35789,0.54,-0.2,0.71,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,cramp
35790,0.54,0.0,0.71,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.7,interested,recurrent
35791,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,judiciary
35792,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,crave
35793,0.54,0.54,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,glory
35794,0.54,0.57,0.71,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.7,interested,glorify
35795,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.7,interested,regatta
35796,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.7,interested,accolade
35797,0.54,0.0,0.71,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.7,interested,craving
35798,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.7,interested,judicial
35799,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,accompaniment
35800,0.54,0.0,0.71,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,craps
35801,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,elevation
35802,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,PROPN,2.0,0.0,0.7,interested,elite
35803,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.7,interested,glow
35804,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.7,interested,amour
35805,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,pry
35806,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,council
35807,0.54,0.0,0.71,POSITIVE,NOUN,ADJ,ADJ,1.0,0.07,0.7,interested,public
35808,0.54,0.48,0.71,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.7,interested,proud
35809,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,analyst
35810,0.54,0.0,0.71,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.7,interested,providing
35811,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.7,interested,aloha
35812,0.54,0.0,0.71,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,punt
35813,0.54,0.0,0.71,POSITIVE,ADJ,PROPN,NOUN,1.0,0.0,0.7,interested,puppy
35814,0.54,0.42,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,kiss
35815,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,allure
35816,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,guillotine
35817,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.7,interested,countdown
35818,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.7,interested,ambition
35819,0.54,-0.46,0.71,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.7,interested,punished
35820,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,duel
35821,0.54,0.0,0.71,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.7,interested,punctual
35822,0.54,0.0,0.71,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.7,interested,happen
35823,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,draft
35824,0.54,0.0,0.71,POSITIVE,NOUN,X,PROPN,1.0,0.0,0.7,interested,hap
35825,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,prologue
35826,0.54,0.0,0.71,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.7,interested,hankering
35827,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,labyrinth
35828,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.7,interested,dove
35829,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,0.0,0.0,0.7,interested,prognosis
35830,0.54,0.0,0.71,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.7,interested,prognostic
35831,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,antidote
35832,0.54,0.57,0.71,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.7,interested,happy
35833,0.54,0.56,0.71,POSITIVE,NOUN,NOUN,NOUN,2.0,0.2,0.7,interested,happiness
35834,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.7,interested,anticipatory
35835,0.54,0.42,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,progress
35836,0.54,0.1,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,anticipation
35837,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,progression
35838,0.54,0.0,0.71,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.7,interested,harbinger
35839,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.7,interested,angel
35840,0.54,0.0,0.71,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.7,interested,angling
35841,0.54,0.0,0.71,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.7,interested,prospectively
35842,0.54,0.0,0.71,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.7,interested,habitual
35843,0.54,0.0,0.71,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.7,interested,prosper
35844,0.54,-0.44,0.71,NEGATIVE,NOUN,PROPN,ADJ,0.0,1.0,0.7,interested,dreadful
35845,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,announcement
35846,0.54,-0.46,0.71,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.7,interested,dread
35847,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,prophet
35848,0.54,0.0,0.71,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.7,interested,prophetic
35849,0.54,0.0,0.71,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.7,interested,prophylactic
35850,0.54,0.0,0.71,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,labor
35851,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,prophecy
35852,0.54,0.15,0.71,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.7,interested,rapture
35853,0.54,0.0,0.71,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.7,interested,grasping
35854,0.54,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,interested,advocacy
35855,0.54,0.0,0.71,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.7,interested,raving
15194,0.61,0.0,0.29,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.48,neg hp,aaaaaaah
15195,0.52,-0.44,0.24,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.05,neg hp,abandon
15196,0.64,0.0,0.31,NEGATIVE,VERB,VERB,ADJ,1.0,0.0,0.18,neg hp,abashed
15197,0.77,0.0,0.43,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.15,neg hp,aberrant
15198,0.82,0.0,0.42,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.12,neg hp,aberration
15199,0.51,0.0,0.29,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.33,neg hp,abeyance
15200,0.6,-0.46,0.35,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.12,neg hp,abhor
15201,0.68,0.0,0.42,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.17,neg hp,abhorrence
15202,0.75,-0.62,0.47,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.8,0.23,neg hp,abhorrent
15203,0.59,0.0,0.42,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.35,neg hp,abject
15204,0.5,0.0,0.5,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.42,neg hp,ablation
15205,0.6,0.0,0.31,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.14,neg hp,abnormal
15206,0.66,0.0,0.38,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.09,neg hp,abnormality
15207,0.73,0.0,0.48,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.12,neg hp,abominable
15208,0.79,0.0,0.37,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.2,neg hp,abominate
15209,0.69,0.0,0.43,NEGATIVE,NOUN,PROPN,VERB,0.0,0.0,0.15,neg hp,abort
15210,0.77,0.0,0.28,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.08,neg hp,abortion
15211,0.78,0.0,0.28,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.09,neg hp,abortive
15212,0.59,0.0,0.44,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.41,neg hp,abrasion
15213,0.51,0.0,0.46,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.48,neg hp,absinthe
15214,0.66,0.0,0.28,NEGATIVE,NOUN,ADJ,ADJ,0.0,1.0,0.19,neg hp,absurd
15215,0.53,0.0,0.23,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.12,neg hp,absurdity
15216,0.87,-0.64,0.47,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.07,neg hp,abuse
15217,0.87,-0.51,0.23,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.02,neg hp,abused
15218,0.72,0.0,0.3,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.35,neg hp,abyss
15219,0.91,-0.48,0.34,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.12,neg hp,accident
15220,0.78,-0.08,0.31,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.32,neg hp,accidental
15221,0.74,-0.34,0.33,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.33,neg hp,accidentally
15222,0.74,0.0,0.34,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.14,neg hp,accursed
15223,0.76,0.0,0.48,POSITIVE,ADJ,PROPN,NOUN,1.0,0.0,0.2,neg hp,accusative
15224,0.75,-0.2,0.5,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.13,neg hp,accuse
15225,0.67,-0.3,0.42,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.13,neg hp,accused
15226,0.74,-0.18,0.32,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.16,neg hp,accusing
15227,0.76,-0.38,0.31,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.15,neg hp,ache
15228,0.88,-0.49,0.35,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.05,neg hp,aching
15229,0.84,0.0,0.37,POSITIVE,NOUN,ADV,ADJ,1.0,0.0,0.17,neg hp,achy
15230,0.66,0.0,0.36,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.16,neg hp,acidity
15231,0.54,0.0,0.49,POSITIVE,ADV,ADV,ADV,0.0,0.9,0.42,neg hp,acutely
15232,0.7,0.0,0.33,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.07,neg hp,addict
15233,0.71,0.0,0.48,POSITIVE,VERB,VERB,ADJ,0.0,0.6,0.16,neg hp,addicted
15234,0.81,0.0,0.42,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.18,neg hp,addiction
15235,0.51,0.0,0.37,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.44,neg hp,adjournment
15236,0.61,0.0,0.46,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.36,neg hp,admonition
15237,0.69,0.0,0.44,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.49,neg hp,adolescence
15238,0.86,0.0,0.37,POSITIVE,VERB,VERB,VERB,0.0,0.0,0.19,neg hp,adulterated
15239,0.81,0.0,0.41,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.23,neg hp,adulterer
15240,0.78,-0.2,0.46,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.35,neg hp,adversary
15241,0.61,-0.36,0.39,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.32,neg hp,adverse
15242,0.57,0.0,0.39,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.35,neg hp,affecting
15243,0.56,0.0,0.29,NEGATIVE,NOUN,ADJ,VERB,1.0,0.0,0.3,neg hp,afflict
15244,0.5,-0.36,0.17,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.27,neg hp,afflicted
15245,0.64,0.0,0.39,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.29,neg hp,affliction
15246,0.78,0.0,0.24,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.9,0.01,neg hp,afraid
15247,0.77,-0.54,0.46,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.22,neg hp,aggravate
15248,0.76,-0.44,0.43,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.08,neg hp,aggravated
15249,0.78,-0.44,0.36,NEGATIVE,NOUN,NOUN,VERB,0.0,0.0,0.11,neg hp,aggravates
15250,0.5,0.0,0.4,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.26,neg hp,agh
15251,0.86,-0.44,0.46,NEGATIVE,NOUN,NOUN,ADJ,1.0,0.9,0.13,neg hp,aghast
15252,0.64,0.0,0.24,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.28,neg hp,aghhh
15253,0.88,-0.46,0.49,NEGATIVE,VERB,VERB,ADJ,0.0,0.0,0.44,neg hp,agitated
15254,0.93,-0.25,0.45,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.24,neg hp,agitation
15255,0.8,-0.57,0.34,NEGATIVE,VERB,PROPN,ADJ,0.0,0.0,0.08,neg hp,agonizing
15256,0.78,-0.42,0.39,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.08,neg hp,agony
15257,0.71,0.0,0.44,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.13,neg hp,agoraphobia
15258,0.52,0.0,0.15,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.09,neg hp,ailing
15259,0.73,0.0,0.28,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.15,neg hp,ailment
15260,0.52,0.0,0.45,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.4,neg hp,airlock
15261,0.82,-0.34,0.49,NEGATIVE,ADJ,VERB,VERB,1.0,0.0,0.19,neg hp,alarmed
15262,0.67,0.0,0.38,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.32,neg hp,alcohol
15263,0.69,0.0,0.36,NEGATIVE,ADJ,PROPN,ADJ,1.0,0.5,0.15,neg hp,alcoholic
15264,0.78,0.0,0.41,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.06,neg hp,alcoholism
15265,0.61,0.0,0.49,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.75,0.41,neg hp,alien
15266,0.53,-0.27,0.46,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.38,neg hp,alienation
15267,0.56,0.0,0.4,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.43,neg hp,alkaloids
15268,0.55,-0.3,0.27,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.0,0.14,neg hp,allergic
15269,0.61,0.0,0.39,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.3,neg hp,allergy
15270,0.5,0.0,0.35,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.35,neg hp,alley
15271,0.81,0.0,0.5,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,neg hp,altercation
15272,0.77,0.0,0.5,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.26,neg hp,altered
15273,0.52,0.0,0.32,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.19,neg hp,alzheimers
15274,0.5,0.0,0.41,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.25,0.47,neg hp,amateur
15275,0.83,0.0,0.5,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.28,neg hp,ambush
15276,0.59,0.0,0.41,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.29,neg hp,ammonia
15277,0.76,0.0,0.48,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.1,neg hp,amputation
15278,0.6,0.0,0.32,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.39,neg hp,amuck
15279,0.8,0.0,0.33,POSITIVE,ADJ,ADJ,NOUN,1.0,0.0,0.33,neg hp,anal
15280,0.59,0.0,0.5,POSITIVE,ADJ,PROPN,ADJ,0.0,0.0,0.38,neg hp,anaphylactic
15281,0.63,0.0,0.48,NEGATIVE,NOUN,ADJ,NOUN,1.0,0.0,0.26,neg hp,angermanagement
15282,0.63,0.0,0.46,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.23,neg hp,angina
15283,0.52,0.0,0.47,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.35,neg hp,angiogram
15284,0.89,-0.62,0.43,NEGATIVE,NOUN,NOUN,ADJ,0.0,0.0,0.09,neg hp,angriest
15285,0.64,0.0,0.47,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.27,neg hp,angrytweet
15286,0.89,0.0,0.33,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,neg hp,angst
15287,0.79,-0.6,0.27,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.15,neg hp,anguish
15288,0.72,-0.42,0.31,NEGATIVE,VERB,VERB,ADJ,0.0,0.0,0.14,neg hp,anguished
