,Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
61452,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,makes
61453,0.82,0.32,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,promise
61454,0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,friendly,several
61455,0.82,0.32,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,truth
61456,0.82,0.0,0.79,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,figured
61457,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,jeep
61458,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,combo
61459,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,forecast
61460,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,skirt
61461,0.82,0.6,0.79,POSITIVE,NOUN,PROPN,ADV,2.0,0.67,0.98,friendly,super
61462,0.82,-0.51,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,pain
61463,0.82,0.0,0.79,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.85,0.98,friendly,thin
61464,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,background
61465,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,hospital
61466,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,ms
61467,0.82,0.0,0.79,POSITIVE,ADV,ADV,ADV,1.0,0.6,0.98,friendly,lately
61468,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,cookie
61469,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,outline
61470,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,nandos
61471,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.98,friendly,calc
61472,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,friendly,touched
61473,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,boss
61474,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,engineering
61475,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,bk
61476,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,review
61477,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,notebook
61478,0.82,0.0,0.79,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,switched
61479,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,meals
61480,0.82,0.46,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.9,0.98,friendly,intelligent
61481,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,butter
61482,0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,kisses
61483,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,scheduled
61484,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,connoisseur
61485,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,bridal
61486,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,bride
61487,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,bridesmaid
61488,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,bridegroom
61489,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,friendly,congratulatory
61490,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,consecration
61491,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,bouquet
61492,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,friendly,bountiful
61493,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,bounty
61494,0.82,0.44,0.79,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.98,friendly,brighten
61495,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,buss
61496,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,conciliation
61497,0.82,0.49,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.83,0.98,friendly,confident
61498,0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,confidence
61499,0.82,0.59,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,friendly,brilliant
61500,0.82,0.0,0.79,POSITIVE,ADV,ADV,NOUN,1.0,0.0,0.98,friendly,brotherly
61501,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,buddy
61502,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,birth
61503,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,birthday
61504,0.82,0.4,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,benevolence
61505,0.82,0.32,0.79,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,benign
61506,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,betrothed
61507,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,coronation
61508,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,content
61509,0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,friendly,boisterous
61510,0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,bonus
61511,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,bonanza
61512,0.82,0.42,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,bless
61513,0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,blessing
61514,0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,blessings
61515,0.82,0.6,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,friendly,blessed
61516,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,bloom
61517,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,blossom
61518,0.82,0.57,0.79,POSITIVE,NOUN,PROPN,PROPN,2.0,0.0,0.98,friendly,bliss
61519,0.82,0.6,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.98,friendly,blissful
61520,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,chant
61521,0.82,0.6,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,champion
61522,0.82,0.4,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.8,0.98,friendly,charitable
61523,0.82,0.42,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,charity
61524,0.82,0.46,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,friendly,charmed
61525,0.82,0.57,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.75,0.98,friendly,celebrated
61526,0.82,0.57,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,friendly,celebrating
61527,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,celebration
61528,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,celebrity
61529,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,celestial
61530,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,ceremony
61531,0.82,0.4,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.7,0.98,friendly,clean
61532,0.82,0.4,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,chuckle
61533,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,church
61534,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,clap
61535,0.82,0.0,0.79,POSITIVE,VERB,PROPN,ADJ,1.0,0.9,0.98,friendly,civilized
61536,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,classics
61537,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,clown
61538,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,closure
61539,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,closeness
61540,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,child
61541,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,childhood
61542,0.82,0.51,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,cheer
61543,0.82,0.54,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,friendly,cheerful
61544,0.82,0.48,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,cheerfulness
61545,0.82,0.51,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.0,0.98,friendly,cheering
61546,0.82,0.56,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.98,friendly,cheery
61547,0.82,0.38,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,friendly,cherish
61548,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,choir
61549,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,chocolate
61550,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.98,friendly,choral
61551,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,chirp
61552,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,climax
61553,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.8,0.98,friendly,candid
61554,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.98,friendly,compensate
61555,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,complement
61556,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,companion
61557,0.82,0.0,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,friendly,completing
61558,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,calf
61559,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,completion
61560,0.82,0.48,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,compliment
61561,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,cash
61562,0.82,0.36,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,comfort
61563,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,NOUN,1.0,0.0,0.98,friendly,cathedral
61564,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,friendly,captivate
61565,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,communion
61566,0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,friendly,commendable
61567,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,commemoration
61568,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,commemorate
61569,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,carol
61570,0.82,-0.49,0.79,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,aching
61571,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,angel
61572,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,friendly,angelic
61573,0.82,0.0,0.79,POSITIVE,VERB,VERB,ADJ,1.0,0.0,0.98,friendly,animated
61574,0.82,0.6,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,delight
61575,0.82,0.57,0.79,POSITIVE,ADJ,PROPN,ADJ,2.0,1.0,0.98,friendly,delicious
61576,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,2.0,0.0,0.98,friendly,amicable
61577,0.82,0.0,0.79,POSITIVE,NOUN,INTJ,INTJ,1.0,0.0,0.98,friendly,amen
61578,0.82,0.51,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.7,0.98,friendly,delighted
61579,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,deliverance
61580,0.82,0.0,0.79,POSITIVE,ADV,ADV,ADV,2.0,0.9,0.98,friendly,amazingly
61581,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,amnesty
61582,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,ambition
61583,0.82,0.59,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,friendly,delightful
61584,0.82,0.36,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,amusement
61585,0.82,0.38,0.79,POSITIVE,VERB,ADJ,ADJ,2.0,1.0,0.98,friendly,amusing
61586,0.82,0.42,0.79,POSITIVE,VERB,PROPN,ADJ,2.0,0.0,0.98,friendly,amused
61587,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,amour
61588,0.82,0.4,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,amuse
61589,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,deal
61590,0.82,0.42,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,applause
61591,0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,appreciation
61592,0.82,0.59,0.79,POSITIVE,VERB,NOUN,NOUN,2.0,0.0,0.98,friendly,darling
61593,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,approve
61594,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,dawn
61595,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,daughter
61596,0.82,0.53,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,affection
61597,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,advocacy
61598,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,aesthetics
61599,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,0.0,0.0,0.98,friendly,affluence
61600,0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,admiration
61601,0.82,0.56,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,friendly,admirable
61602,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,advent
61603,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,destination
61604,0.82,0.49,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.98,friendly,adorable
61605,0.82,0.56,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,friendly,adore
61606,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,advance
61607,0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,friendly,demonstrative
61608,0.82,0.38,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.4,0.98,friendly,alive
61609,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,allure
61610,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,aloha
61611,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,cream
61612,0.82,0.27,0.79,POSITIVE,NOUN,VERB,VERB,2.0,0.0,0.98,friendly,create
61613,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,banquet
61614,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,baptismal
61615,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,balm
61616,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,cradle
61617,0.82,0.54,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,award
61618,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,crescendo
61619,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,baby
61620,0.82,0.0,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,friendly,beaming
61621,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,beam
61622,0.82,0.44,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,beautification
61623,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,beach
61624,0.82,0.6,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,friendly,beautiful
61625,0.82,0.51,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,beautify
61626,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,befriend
61627,0.82,0.59,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,beauty
61628,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,beer
61629,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,cove
61630,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,courtship
61631,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,basketball
61632,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,art
61633,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,aspiration
61634,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,aspire
61635,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,aspiring
61636,0.82,0.48,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,ardent
61637,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,dance
61638,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,2.0,0.75,0.98,friendly,authentic
61639,0.82,0.0,0.79,POSITIVE,VERB,PROPN,NOUN,1.0,0.0,0.98,friendly,crowning
61640,0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,friendly,auspicious
61641,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,astonishment
61642,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.98,friendly,cuddle
61643,0.82,0.0,0.79,POSITIVE,ADJ,PROPN,PROPN,1.0,0.0,0.98,friendly,february
61644,0.82,0.6,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,adoration
61645,0.82,0.38,0.79,NEGATIVE,NOUN,ADP,INTJ,1.0,0.0,0.98,friendly,ty
61646,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,freshair
61647,0.82,0.42,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.98,friendly,satisfied
61648,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,bed
61649,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,jog
61650,0.82,0.51,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,honors
61651,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,mumford
61652,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,chorus
61653,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,addiction
61654,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,pitter
61655,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,grandmas
61656,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.12,0.98,friendly,future
61657,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,salvation
61658,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,friendly,newme
61659,0.82,0.0,0.79,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.98,friendly,ourselves
61660,0.82,0.48,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,relief
61661,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,decorate
61662,0.82,0.0,0.79,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,friendly,hectic
61663,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,carols
61664,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.98,friendly,mornin
61665,0.82,0.6,0.79,POSITIVE,VERB,VERB,ADJ,1.0,0.95,0.98,friendly,loving
61666,0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,mandarin
61667,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,usa
61668,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,traveling
61669,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,sosweet
61670,0.82,0.44,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,gift
61671,0.82,0.0,0.79,NEGATIVE,NOUN,INTJ,INTJ,1.0,0.0,0.98,friendly,ah
61672,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,violin
61673,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,healed
61674,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,feelgood
61675,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.98,friendly,loveee
61676,0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,rested
61677,0.82,0.42,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,champs
61678,0.82,0.0,0.79,POSITIVE,NOUN,ADP,ADP,1.0,0.0,0.98,friendly,with
61679,0.82,0.59,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,beauty
61680,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,sung
61681,0.82,0.49,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,hugs
61682,0.82,0.0,0.79,POSITIVE,NOUN,ADV,ADV,1.0,0.0,0.98,friendly,outdoors
61683,0.82,0.4,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,dignity
61684,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,abundance
61685,0.82,0.3,0.79,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.98,friendly,frees
61686,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,nighter
61687,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,memories
61688,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,rain
61689,0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,tradition
61690,0.82,0.0,0.79,POSITIVE,ADV,NUM,X,1.0,0.0,0.98,friendly,eleven
61691,0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,michigan
61692,0.82,0.0,0.79,POSITIVE,NOUN,VERB,ADJ,1.0,0.0,0.98,friendly,bound
61693,0.82,0.27,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,forgiveness
61694,0.82,0.23,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,spark
61695,0.82,-0.27,0.79,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,lone
61696,0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,snows
61697,0.82,0.57,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,friendly,pleasure
